Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Genotype,Group,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Strain,Tissue
SRR17266625,postnatal 21 days,RNA-Seq,150,249383250,PRJNA789927,SAMN24174560,102653433,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444939,wild type,PN120,NextSeq 500,GSM5740963,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740963,Lung,SRP351417,C57BL/6,lung
SRR17266633,postnatal 21 days,RNA-Seq,150,211424250,PRJNA789927,SAMN24174568,86803334,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444931,wild type,PN120,NextSeq 500,GSM5740955,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740955,Lung,SRP351417,C57BL/6,lung
SRR17266634,postnatal 21 days,RNA-Seq,150,195661650,PRJNA789927,SAMN24174569,81676536,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444930,wild type,PN120,NextSeq 500,GSM5740954,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740954,Lung,SRP351417,C57BL/6,lung
SRR17266635,postnatal 21 days,RNA-Seq,150,238687650,PRJNA789927,SAMN24174570,98596807,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444929,wild type,PN120,NextSeq 500,GSM5740953,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740953,Lung,SRP351417,C57BL/6,lung
SRR17266638,postnatal 21 days,RNA-Seq,150,125685000,PRJNA789927,SAMN24174573,52402942,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444926,wild type,PN120,NextSeq 500,GSM5740950,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740950,Lung,SRP351417,C57BL/6,lung
SRR17266647,postnatal 21 days,RNA-Seq,150,230289150,PRJNA789927,SAMN24174582,95122516,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444917,wild type,PN120,NextSeq 500,GSM5740941,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740941,Lung,SRP351417,C57BL/6,lung
SRR17266649,postnatal 21 days,RNA-Seq,150,228343500,PRJNA789927,SAMN24174584,95397586,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444915,wild type,PN120,NextSeq 500,GSM5740939,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740939,Lung,SRP351417,C57BL/6,lung
SRR17266656,postnatal 21 days,RNA-Seq,150,236761200,PRJNA789927,SAMN24174591,97564018,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444908,wild type,PN120,NextSeq 500,GSM5740932,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740932,Lung,SRP351417,C57BL/6,lung
SRR17266660,postnatal 21 days,RNA-Seq,150,168781050,PRJNA789927,SAMN24174595,70631660,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444904,wild type,PN120,NextSeq 500,GSM5740928,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740928,Lung,SRP351417,C57BL/6,lung
SRR17266667,postnatal 21 days,RNA-Seq,150,122072250,PRJNA789927,SAMN24174630,50121250,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444897,wild type,PN90,NextSeq 500,GSM5740893,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740893,Lung,SRP351417,C57BL/6,lung
SRR17266671,postnatal 21 days,RNA-Seq,150,147029550,PRJNA789927,SAMN24174634,60748667,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444893,wild type,PN90,NextSeq 500,GSM5740889,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740889,Lung,SRP351417,C57BL/6,lung
SRR17266672,postnatal 21 days,RNA-Seq,150,4200,PRJNA789927,SAMN24174635,60017,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444892,wild type,PN90,NextSeq 500,GSM5740888,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740888,Lung,SRP351417,C57BL/6,lung
SRR17266673,postnatal 21 days,RNA-Seq,150,140575350,PRJNA789927,SAMN24174636,56231439,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444891,wild type,PN90,NextSeq 500,GSM5740887,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740887,Lung,SRP351417,C57BL/6,lung
SRR17266681,postnatal 21 days,RNA-Seq,150,32604750,PRJNA789927,SAMN24174644,13548843,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444883,wild type,PN90,NextSeq 500,GSM5740879,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740879,Lung,SRP351417,C57BL/6,lung
SRR17266682,postnatal 21 days,RNA-Seq,150,195721500,PRJNA789927,SAMN24174645,78044930,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444882,wild type,PN90,NextSeq 500,GSM5740878,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740878,Lung,SRP351417,C57BL/6,lung
SRR17266683,postnatal 21 days,RNA-Seq,150,232620300,PRJNA789927,SAMN24174646,94145505,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444881,wild type,PN90,NextSeq 500,GSM5740877,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740877,Lung,SRP351417,C57BL/6,lung
SRR17266684,postnatal 21 days,RNA-Seq,150,188803050,PRJNA789927,SAMN24174647,78163017,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444880,wild type,PN90,NextSeq 500,GSM5740876,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740876,Lung,SRP351417,C57BL/6,lung
SRR17266687,postnatal 21 days,RNA-Seq,150,153564000,PRJNA789927,SAMN24174650,62732736,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444877,wild type,PN90,NextSeq 500,GSM5740873,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740873,Lung,SRP351417,C57BL/6,lung
SRR17266689,postnatal 21 days,RNA-Seq,150,203151900,PRJNA789927,SAMN24174652,80869201,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444875,wild type,PN90,NextSeq 500,GSM5740871,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740871,Lung,SRP351417,C57BL/6,lung
SRR17266693,postnatal 21 days,RNA-Seq,150,83905500,PRJNA789927,SAMN24174684,33567061,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444871,wild type,PN90,NextSeq 500,GSM5740839,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740839,Lung,SRP351417,C57BL/6,lung
SRR17266696,postnatal 21 days,RNA-Seq,150,197719650,PRJNA789927,SAMN24174687,81621036,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444868,wild type,PN90,NextSeq 500,GSM5740836,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740836,Lung,SRP351417,C57BL/6,lung
SRR17266697,postnatal 21 days,RNA-Seq,150,291039600,PRJNA789927,SAMN24174688,119240474,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444867,wild type,PN90,NextSeq 500,GSM5740835,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740835,Lung,SRP351417,C57BL/6,lung
SRR17266699,postnatal 21 days,RNA-Seq,150,340632450,PRJNA789927,SAMN24174690,137854581,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444865,wild type,PN90,NextSeq 500,GSM5740833,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740833,Lung,SRP351417,C57BL/6,lung
SRR17266700,postnatal 21 days,RNA-Seq,150,258717000,PRJNA789927,SAMN24174691,106743579,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444864,wild type,PN90,NextSeq 500,GSM5740832,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740832,Lung,SRP351417,C57BL/6,lung
SRR17266704,postnatal 21 days,RNA-Seq,150,137266200,PRJNA789927,SAMN24174695,56495936,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444860,wild type,PN90,NextSeq 500,GSM5740828,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740828,Lung,SRP351417,C57BL/6,lung
SRR17266706,postnatal 21 days,RNA-Seq,150,138312750,PRJNA789927,SAMN24174697,55418166,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444858,wild type,PN90,NextSeq 500,GSM5740826,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740826,Lung,SRP351417,C57BL/6,lung
SRR17266713,postnatal 21 days,RNA-Seq,150,163731000,PRJNA789927,SAMN24174704,67121431,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444851,wild type,PN90,NextSeq 500,GSM5740819,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740819,Lung,SRP351417,C57BL/6,lung
SRR17266723,postnatal 21 days,RNA-Seq,150,303802650,PRJNA789927,SAMN24174826,124428684,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444841,wild type,PN21,NextSeq 500,GSM5740697,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740697,Lung,SRP351417,C57BL/6,lung
SRR17266725,postnatal 21 days,RNA-Seq,150,187801200,PRJNA789927,SAMN24174828,76860757,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444839,wild type,PN21,NextSeq 500,GSM5740695,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740695,Lung,SRP351417,C57BL/6,lung
SRR17266727,postnatal 21 days,RNA-Seq,150,297430500,PRJNA789927,SAMN24174830,121527040,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444837,wild type,PN21,NextSeq 500,GSM5740693,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740693,Lung,SRP351417,C57BL/6,lung
SRR17266729,postnatal 21 days,RNA-Seq,150,108235500,PRJNA789927,SAMN24174832,44858255,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444835,wild type,PN21,NextSeq 500,GSM5740691,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740691,Lung,SRP351417,C57BL/6,lung
SRR17266732,postnatal 21 days,RNA-Seq,150,150320250,PRJNA789927,SAMN24174835,61904240,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444832,wild type,PN21,NextSeq 500,GSM5740688,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740688,Lung,SRP351417,C57BL/6,lung
SRR17266733,postnatal 21 days,RNA-Seq,150,123236550,PRJNA789927,SAMN24174836,50344448,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444831,wild type,PN21,NextSeq 500,GSM5740687,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740687,Lung,SRP351417,C57BL/6,lung
SRR17266734,postnatal 21 days,RNA-Seq,150,171521850,PRJNA789927,SAMN24174837,70840005,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444830,wild type,PN21,NextSeq 500,GSM5740686,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740686,Lung,SRP351417,C57BL/6,lung
SRR17266737,postnatal 21 days,RNA-Seq,150,208781400,PRJNA789927,SAMN24174840,85320634,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444827,wild type,PN21,NextSeq 500,GSM5740683,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740683,Lung,SRP351417,C57BL/6,lung
SRR17266738,postnatal 21 days,RNA-Seq,150,303869400,PRJNA789927,SAMN24174841,124360589,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444826,wild type,PN21,NextSeq 500,GSM5740682,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740682,Lung,SRP351417,C57BL/6,lung
SRR17266739,postnatal 21 days,RNA-Seq,150,110999550,PRJNA789927,SAMN24174842,45677457,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444825,wild type,PN21,NextSeq 500,GSM5740681,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740681,Lung,SRP351417,C57BL/6,lung
SRR17266741,postnatal 21 days,RNA-Seq,150,113995050,PRJNA789927,SAMN24174844,47079600,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444823,wild type,PN21,NextSeq 500,GSM5740679,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740679,Lung,SRP351417,C57BL/6,lung
SRR17266744,postnatal 21 days,RNA-Seq,150,189456150,PRJNA789927,SAMN24174847,76814621,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444820,wild type,PN21,NextSeq 500,GSM5740676,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740676,Lung,SRP351417,C57BL/6,lung
SRR17266746,postnatal 21 days,RNA-Seq,150,272262900,PRJNA789927,SAMN24174849,111348708,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444818,wild type,PN21,NextSeq 500,GSM5740674,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740674,Lung,SRP351417,C57BL/6,lung
SRR17266748,postnatal 21 days,RNA-Seq,150,4650,PRJNA789927,SAMN24174879,60641,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444816,wild type,PN21,NextSeq 500,GSM5740644,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740644,Lung,SRP351417,C57BL/6,lung
SRR17266751,postnatal 21 days,RNA-Seq,150,184866900,PRJNA789927,SAMN24174882,76112356,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444813,wild type,PN21,NextSeq 500,GSM5740641,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740641,Lung,SRP351417,C57BL/6,lung
SRR17266755,postnatal 21 days,RNA-Seq,150,192802950,PRJNA789927,SAMN24174886,78813430,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444809,wild type,PN21,NextSeq 500,GSM5740637,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740637,Lung,SRP351417,C57BL/6,lung
SRR17266757,postnatal 21 days,RNA-Seq,150,176608950,PRJNA789927,SAMN24174888,72249698,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444807,wild type,PN21,NextSeq 500,GSM5740635,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740635,Lung,SRP351417,C57BL/6,lung
SRR17266758,postnatal 21 days,RNA-Seq,150,94373550,PRJNA789927,SAMN24174889,38625209,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444806,wild type,PN21,NextSeq 500,GSM5740634,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740634,Lung,SRP351417,C57BL/6,lung
SRR17266763,postnatal 21 days,RNA-Seq,150,148844400,PRJNA789927,SAMN24174894,61096083,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444801,wild type,PN21,NextSeq 500,GSM5740629,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740629,Lung,SRP351417,C57BL/6,lung
SRR17266769,postnatal 21 days,RNA-Seq,150,228394200,PRJNA789927,SAMN24174900,94549887,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444795,wild type,PN21,NextSeq 500,GSM5740623,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740623,Lung,SRP351417,C57BL/6,lung
SRR17266770,postnatal 21 days,RNA-Seq,150,240803100,PRJNA789927,SAMN24174901,98574166,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444794,wild type,PN21,NextSeq 500,GSM5740622,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740622,Lung,SRP351417,C57BL/6,lung
SRR17266771,postnatal 21 days,RNA-Seq,150,229213950,PRJNA789927,SAMN24174902,94988141,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444793,wild type,PN21,NextSeq 500,GSM5740621,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740621,Lung,SRP351417,C57BL/6,lung
SRR17266772,postnatal 21 days,RNA-Seq,150,230417100,PRJNA789927,SAMN24174903,96264426,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444792,wild type,PN21,NextSeq 500,GSM5740620,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740620,Lung,SRP351417,C57BL/6,lung
SRR17266774,postnatal 21 days,RNA-Seq,150,211155750,PRJNA789927,SAMN24174905,88105306,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444790,wild type,PN21,NextSeq 500,GSM5740618,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740618,Lung,SRP351417,C57BL/6,lung
SRR17266777,postnatal 21 days,RNA-Seq,150,294390450,PRJNA789927,SAMN24174936,121672912,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444787,wild type,PN21,NextSeq 500,GSM5740587,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740587,Lung,SRP351417,C57BL/6,lung
SRR17266778,postnatal 21 days,RNA-Seq,150,207549600,PRJNA789927,SAMN24174937,87145560,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444786,wild type,PN21,NextSeq 500,GSM5740586,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740586,Lung,SRP351417,C57BL/6,lung
SRR17266781,postnatal 21 days,RNA-Seq,150,99610350,PRJNA789927,SAMN24174940,42148866,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444783,wild type,PN21,NextSeq 500,GSM5740583,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740583,Lung,SRP351417,C57BL/6,lung
SRR17266788,postnatal 21 days,RNA-Seq,150,240871650,PRJNA789927,SAMN24174947,99786000,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444776,wild type,PN21,NextSeq 500,GSM5740576,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740576,Lung,SRP351417,C57BL/6,lung
SRR17266790,postnatal 21 days,RNA-Seq,150,69921000,PRJNA789927,SAMN24174949,28659413,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444774,wild type,PN21,NextSeq 500,GSM5740574,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740574,Lung,SRP351417,C57BL/6,lung
SRR17266795,postnatal 21 days,RNA-Seq,150,229912950,PRJNA789927,SAMN24174954,95602044,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444769,wild type,PN21,NextSeq 500,GSM5740569,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740569,Lung,SRP351417,C57BL/6,lung
SRR17266799,postnatal 21 days,RNA-Seq,150,198430200,PRJNA789927,SAMN24174958,83037304,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444765,wild type,PN21,NextSeq 500,GSM5740565,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740565,Lung,SRP351417,C57BL/6,lung
SRR17266801,postnatal 21 days,RNA-Seq,150,210184650,PRJNA789927,SAMN24174960,87771201,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444763,wild type,PN21,NextSeq 500,GSM5740563,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740563,Lung,SRP351417,C57BL/6,lung
SRR17266804,postnatal 21 days,RNA-Seq,150,258783600,PRJNA789927,SAMN24175019,106880047,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444760,wild type,PN21,NextSeq 500,GSM5740504,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740504,Lung,SRP351417,C57BL/6,lung
SRR17266806,postnatal 21 days,RNA-Seq,150,200098350,PRJNA789927,SAMN24175021,83205666,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444758,wild type,PN21,NextSeq 500,GSM5740502,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740502,Lung,SRP351417,C57BL/6,lung
SRR17266809,postnatal 21 days,RNA-Seq,150,114819000,PRJNA789927,SAMN24175024,48202643,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444755,wild type,PN21,NextSeq 500,GSM5740499,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740499,Lung,SRP351417,C57BL/6,lung
SRR17266815,postnatal 21 days,RNA-Seq,150,264937050,PRJNA789927,SAMN24175030,109804239,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444749,wild type,PN21,NextSeq 500,GSM5740493,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740493,Lung,SRP351417,C57BL/6,lung
